DRS,city
REGISTRO,BARRA DO TURVO
REGISTRO,CAJATI
REGISTRO,CANANEIA
REGISTRO,ELDORADO
REGISTRO,IGUAPE
REGISTRO,ILHA COMPRIDA
REGISTRO,IPORANGA
REGISTRO,ITARIRI
REGISTRO,JACUPIRANGA
REGISTRO,JUQUIA
REGISTRO,MIRACATU
REGISTRO,PARIQUERA-ACU
REGISTRO,PEDRO DE TOLEDO
REGISTRO,REGISTRO
REGISTRO,SETE BARRAS
